scenario,status,feasible,MAX_CSAM_FACILITIES,demand_mean,demand_variance,F_cost,SEED,objective,subproblem_cost,deployment_cost,deployed_count,deployed_facilities,budget_slack,total_demand,unmet_demand,unmet_demand_pct,unmet_in,unmet_queue,iterations,runtime_seconds,run_id,experiment_dir,scenario_name,max_csam_facilities,seed,demand_scale,flow_files,report_files
csam4_dm15.0_dv9.0_F100_s123,feasible,True,4,15.0,9.0,100,123,120734.20244640016,120334.20257780007,400.0,4.0,"m1,m2,m3,m10",0.0,17890.15897225643,0.0,0.0,0.0,0.0,20,158.1009590625763,2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123,experiments\2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123,csam4_dm15.0_dv9.0_F100_s123,4,123,1.0,"{'regular': 'experiments\\2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_024039_sweep_csam4_dm15.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam4_dm15.0_dv9.0_F100_s42,feasible,True,4,15.0,9.0,100,42,126085.52883619996,125685.52894419998,400.0,4.0,"m1,m2,m3,m10",0.0,18138.175977063936,0.0,0.0,0.0,0.0,20,160.7990119457245,2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42,experiments\2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42,csam4_dm15.0_dv9.0_F100_s42,4,42,1.0,"{'regular': 'experiments\\2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_023518_sweep_csam4_dm15.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam4_dm15.0_dv9.0_F100_s456,feasible,True,4,15.0,9.0,100,456,122540.74956700002,122140.74972540005,400.0,4.0,"m1,m2,m3,m10",0.0,18004.394264851686,0.0,0.0,0.0,0.0,20,159.70366787910461,2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456,experiments\2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456,csam4_dm15.0_dv9.0_F100_s456,4,456,1.0,"{'regular': 'experiments\\2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_023759_sweep_csam4_dm15.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam4_dm18.0_dv16.0_F100_s123,feasible,True,4,18.0,16.0,100,123,459435.63756589487,459035.63756589487,400.0,4.0,"m1,m2,m3,m10",0.0,21453.545296341905,309.1403838,1.4409757433085535,0.0,309.1403838,6,47.74876260757446,2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123,experiments\2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123,csam4_dm18.0_dv16.0_F100_s123,4,123,1.0,"{'regular': 'experiments\\2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_030644_sweep_csam4_dm18.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam4_dm18.0_dv16.0_F100_s42,feasible,True,4,18.0,16.0,100,42,650653.8506923999,650253.8506923999,400.0,4.0,"m1,m2,m3,m10",0.0,21784.234636085246,499.6416675,2.293592939328478,0.0,499.6416675,20,159.30094027519226,2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42,experiments\2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42,csam4_dm18.0_dv16.0_F100_s42,4,42,1.0,"{'regular': 'experiments\\2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_030126_sweep_csam4_dm18.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam4_dm18.0_dv16.0_F100_s456,feasible,True,4,18.0,16.0,100,456,527510.2009098607,527110.2009098607,400.0,4.0,"m1,m2,m3,m10",0.0,21605.85901980225,377.21812917,1.7459066488597894,0.0,377.21812917,20,158.5184772014618,2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456,experiments\2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456,csam4_dm18.0_dv16.0_F100_s456,4,456,1.0,"{'regular': 'experiments\\2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_030405_sweep_csam4_dm18.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam4_dm18.0_dv4.0_F100_s123,feasible,True,4,18.0,4.0,100,123,524937.8184359651,524537.8184359651,400.0,4.0,"m1,m2,m3,m10",0.0,21526.772648170954,374.5701916,1.7400201958830355,0.0,374.5701916,6,47.13334250450134,2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123,experiments\2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123,csam4_dm18.0_dv4.0_F100_s123,4,123,1.0,"{'regular': 'experiments\\2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_025627_sweep_csam4_dm18.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam4_dm18.0_dv4.0_F100_s42,feasible,True,4,18.0,4.0,100,42,620546.92382392,620146.92382392,400.0,4.0,"m1,m2,m3,m10",0.0,21692.117318042623,469.8208322,2.165859723657414,0.0,469.8208322,20,155.88706588745117,2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42,experiments\2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42,csam4_dm18.0_dv4.0_F100_s42,4,42,1.0,"{'regular': 'experiments\\2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_025113_sweep_csam4_dm18.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam4_dm18.0_dv4.0_F100_s456,feasible,True,4,18.0,4.0,100,456,558975.1030440402,558575.1030440402,400.0,4.0,"m1,m2,m3,m10",0.0,21602.929509901125,408.6090671,1.8914521149213814,0.0,408.6090671,20,158.17820763587952,2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456,experiments\2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456,csam4_dm18.0_dv4.0_F100_s456,4,456,1.0,"{'regular': 'experiments\\2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_025349_sweep_csam4_dm18.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam4_dm18.0_dv9.0_F100_s123,feasible,True,4,18.0,9.0,100,123,492186.728734795,491786.728734795,400.0,4.0,"m1,m2,m3,m10",0.0,21490.15897225643,341.85528833,1.5907527197510805,0.0,341.85528833,6,46.95629811286926,2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123,experiments\2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123,csam4_dm18.0_dv9.0_F100_s123,4,123,1.0,"{'regular': 'experiments\\2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_030039_sweep_csam4_dm18.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
csam4_dm18.0_dv9.0_F100_s42,feasible,True,4,18.0,9.0,100,42,635600.3861738949,635200.3861738949,400.0,4.0,"m1,m2,m3,m10",0.0,21738.175977063936,484.7312488,2.2298616466783714,0.0,484.7312488,6,47.325610399246216,2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42,experiments\2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42,csam4_dm18.0_dv9.0_F100_s42,4,42,1.0,"{'regular': 'experiments\\2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_025714_sweep_csam4_dm18.0_dv9.0_F100_s42\\reports\\run_report.pdf'}"
csam4_dm18.0_dv9.0_F100_s456,feasible,True,4,18.0,9.0,100,456,543242.652065765,542842.652065765,400.0,4.0,"m1,m2,m3,m10",0.0,21604.394264851686,392.9135983,1.8186744487404278,0.0,392.9135983,20,157.22997069358826,2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456,experiments\2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456,csam4_dm18.0_dv9.0_F100_s456,4,456,1.0,"{'regular': 'experiments\\2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_025801_sweep_csam4_dm18.0_dv9.0_F100_s456\\reports\\run_report.pdf'}"
csam5_dm12.0_dv16.0_F100_s123,feasible,True,5,12.0,16.0,100,123,78201.19099170003,78001.19099170003,200.0,2.0,"m1,m2",3.0,14255.137737688196,0.0,0.0,0.0,0.0,20,158.34455251693726,2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123,experiments\2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123,csam5_dm12.0_dv16.0_F100_s123,5,123,1.0,"{'regular': 'experiments\\2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_032844_sweep_csam5_dm12.0_dv16.0_F100_s123\\reports\\run_report.pdf'}"
csam5_dm12.0_dv16.0_F100_s42,feasible,True,5,12.0,16.0,100,42,85301.36673787018,85101.36673787018,200.0,2.0,"m1,m10",3.0,14585.199705445524,0.0,0.0,0.0,0.0,20,158.9644250869751,2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42,experiments\2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42,csam5_dm12.0_dv16.0_F100_s42,5,42,1.0,"{'regular': 'experiments\\2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_032325_sweep_csam5_dm12.0_dv16.0_F100_s42\\reports\\run_report.pdf'}"
csam5_dm12.0_dv16.0_F100_s456,feasible,True,5,12.0,16.0,100,456,80572.85519202014,80372.85519202014,200.0,2.0,"m1,m10",3.0,14405.859019802248,0.0,0.0,0.0,0.0,20,159.47399592399597,2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456,experiments\2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456,csam5_dm12.0_dv16.0_F100_s456,5,456,1.0,"{'regular': 'experiments\\2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_032604_sweep_csam5_dm12.0_dv16.0_F100_s456\\reports\\run_report.pdf'}"
csam5_dm12.0_dv4.0_F100_s123,feasible,True,5,12.0,4.0,100,123,80422.8586729549,80222.8586729549,200.0,2.0,"m1,m10",3.0,14326.772648170952,0.0,0.0,0.0,0.0,20,159.34977889060974,2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123,experiments\2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123,csam5_dm12.0_dv4.0_F100_s123,5,123,1.0,"{'regular': 'experiments\\2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_031251_sweep_csam5_dm12.0_dv4.0_F100_s123\\reports\\run_report.pdf'}"
csam5_dm12.0_dv4.0_F100_s42,feasible,True,5,12.0,4.0,100,42,83990.35270049996,83790.35270049996,200.0,2.0,"m1,m10",3.0,14492.117318042623,0.0,0.0,0.0,0.0,20,160.1936650276184,2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42,experiments\2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42,csam5_dm12.0_dv4.0_F100_s42,5,42,1.0,"{'regular': 'experiments\\2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_030732_sweep_csam5_dm12.0_dv4.0_F100_s42\\reports\\run_report.pdf'}"
csam5_dm12.0_dv4.0_F100_s456,feasible,True,5,12.0,4.0,100,456,81627.16649739999,81427.16649739999,200.0,2.0,"m1,m10",3.0,14402.929509901125,0.0,0.0,0.0,0.0,20,158.6938133239746,2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456,experiments\2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456,csam5_dm12.0_dv4.0_F100_s456,5,456,1.0,"{'regular': 'experiments\\2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_031012_sweep_csam5_dm12.0_dv4.0_F100_s456\\reports\\run_report.pdf'}"
csam5_dm12.0_dv9.0_F100_s123,feasible,True,5,12.0,9.0,100,123,79296.41559145013,79096.41559145013,200.0,2.0,"m1,m2",3.0,14290.15897225643,0.0,0.0,0.0,0.0,20,156.94565558433533,2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123,experiments\2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123,csam5_dm12.0_dv9.0_F100_s123,5,123,1.0,"{'regular': 'experiments\\2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123\\visualizations\\flows_regular.csv', 'qq': 'experiments\\2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123\\visualizations\\flows_qq.csv'}","{'markdown': 'experiments\\2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123\\reports\\run_report.md', 'pdf': 'experiments\\2026-06-19_032048_sweep_csam5_dm12.0_dv9.0_F100_s123\\reports\\run_report.pdf'}"
